Start write data to file
31.63 92.04 0.00 0.00 0.03
31.56 101.17 0.00 0.00 0.22
31.50 100.34 0.00 0.00 0.18
31.50 98.68 0.00 0.00 0.22
31.44 100.34 0.00 0.00 0.07
31.44 87.89 0.00 0.00 0.19
31.38 88.72 0.00 0.00 0.19
31.38 103.66 0.00 0.00 0.23
31.31 118.60 0.00 0.00 0.22
31.31 94.53 0.00 0.00 0.10
31.25 97.02 0.00 0.00 0.23
31.19 100.34 0.00 0.00 0.23
31.19 102.00 0.00 0.00 0.19
31.13 105.32 0.00 0.00 0.19
31.06 90.38 0.00 0.00 0.23
31.06 97.85 0.00 0.00 0.24
31.00 100.34 0.00 0.00 0.24
31.00 89.55 0.00 0.00 0.17
30.94 98.68 0.00 0.00 0.23
30.88 106.15 0.00 0.00 0.14
30.81 100.34 0.00 0.00 0.23
30.75 97.02 0.00 0.00 0.23
30.69 92.87 0.00 0.00 0.27
30.63 106.15 0.00 0.00 0.09
30.56 94.53 0.00 0.00 0.09
30.44 87.89 0.00 0.00 0.09
30.38 97.85 0.00 0.00 0.25
30.31 102.00 0.00 0.00 0.10
30.25 87.89 0.00 0.00 0.06
30.19 142.67 0.00 0.00 0.10
30.13 82.08 0.00 0.00 0.07
30.06 102.00 0.00 0.00 0.32
29.94 84.57 0.00 0.00 0.05
29.88 102.00 0.00 0.00 0.28
29.75 98.68 0.00 0.00 0.05
29.69 115.28 0.00 0.00 0.25
29.56 103.66 0.00 0.00 0.28
29.50 97.02 0.00 0.00 0.29
29.38 103.66 0.00 0.00 0.25
29.31 103.66 0.00 0.00 0.29
29.25 99.51 0.00 0.00 0.17
29.13 131.88 0.00 0.00 0.23
29.06 92.87 0.00 0.00 0.23
28.94 102.83 0.00 0.00 0.09
28.88 92.87 0.00 0.00 0.06
28.81 110.30 0.00 0.00 0.29
28.75 102.83 0.00 0.00 0.25
28.69 101.17 0.00 0.00 0.21
28.56 96.19 0.00 0.00 0.11
28.44 102.83 0.00 0.00 0.20
28.31 111.13 0.00 0.00 0.24
28.25 97.02 0.00 0.00 0.15
28.19 95.36 0.00 0.00 0.29
28.06 116.94 0.00 0.00 0.19
28.00 107.81 0.00 0.00 0.24
27.88 110.30 0.00 0.00 0.10
27.81 105.32 0.00 0.00 0.19
27.75 127.73 0.00 0.00 0.11
27.69 109.47 0.00 0.00 0.19
27.69 94.53 0.00 0.00 0.29
27.63 100.34 0.00 0.00 0.15
27.56 96.19 0.00 0.00 0.14
27.50 107.81 0.00 0.00 0.10
27.44 91.21 0.00 0.00 0.29
27.38 107.81 0.00 0.00 0.15
27.31 113.62 0.00 0.00 0.24
27.25 106.15 0.00 0.00 0.29
27.25 110.30 0.00 0.00 0.15
27.25 102.00 0.00 0.00 0.10
27.19 94.53 0.00 0.00 0.05
27.13 92.87 0.00 0.00 0.28
27.06 94.53 0.00 0.00 0.13
27.00 105.32 0.00 0.00 0.15
26.94 97.85 0.00 0.00 0.13
26.88 108.64 0.00 0.00 0.25
26.81 111.13 0.00 0.00 0.18
26.75 102.00 0.00 0.00 0.11
26.69 94.53 0.00 175.50 0.13
26.63 117.77 0.00 175.50 0.24
26.63 129.39 0.00 175.50 0.24
26.56 122.75 0.00 0.00 0.18
26.50 106.15 0.00 0.00 0.18
26.44 105.32 0.00 0.00 0.14
26.38 116.94 0.00 0.00 0.14
26.31 97.85 0.00 0.00 0.14
26.25 124.41 0.00 0.00 0.11
26.25 111.13 0.00 0.00 0.23
26.19 109.47 0.00 0.00 0.14
26.19 116.11 0.00 0.00 0.14
26.19 106.98 0.00 0.00 0.23
26.13 109.47 0.00 0.00 0.11
26.06 117.77 0.00 0.00 0.16
26.06 102.00 0.00 0.00 0.22
26.06 108.64 0.00 0.00 0.23
26.06 102.83 0.00 0.00 0.15
26.00 109.47 0.00 0.00 0.15
25.94 109.47 0.00 0.00 0.18
26.00 118.60 0.00 0.00 0.18
26.00 108.64 0.00 0.00 0.19
25.94 116.11 0.00 0.00 0.23
25.94 119.43 0.00 0.00 0.15
25.94 129.39 0.00 0.00 0.15
25.94 100.34 0.00 0.00 0.15
25.94 114.45 0.00 0.00 0.15
25.94 97.85 0.00 0.00 0.18
25.94 114.45 0.00 0.00 0.19
25.94 125.24 0.00 0.00 0.15
25.94 108.64 0.00 0.00 0.15
25.88 112.79 0.00 0.00 0.18
25.94 106.15 0.00 0.00 0.15
25.88 113.62 0.00 0.00 0.19
25.88 387.55 0.00 0.00 0.18
25.81 153.46 0.00 0.00 0.19
25.81 91.21 0.00 0.00 0.18
25.81 123.58 0.00 0.00 0.19
25.81 126.07 0.00 0.00 0.15
25.75 99.51 0.00 0.00 0.19
25.75 114.45 0.00 0.00 0.19
25.69 106.15 0.00 0.00 0.19
25.69 112.79 0.00 0.00 0.19
25.69 131.05 0.00 0.00 0.19
25.63 111.96 0.00 0.00 0.15
25.63 105.32 0.00 175.50 0.15
25.56 108.64 0.00 175.50 0.18
25.50 229.00 0.00 175.50 0.18
25.50 115.28 0.00 0.00 0.18
25.50 94.53 0.00 0.00 0.18
25.50 136.03 0.00 0.00 0.18
25.44 165.09 0.00 0.00 0.18
25.44 105.32 0.00 0.00 0.18
25.44 122.75 0.00 0.00 0.18
25.44 113.62 0.00 0.00 0.18
25.44 106.15 0.00 0.00 0.14
25.44 121.92 0.00 0.00 0.18
25.38 110.30 0.00 0.00 0.14
25.38 217.38 0.00 0.00 0.14
25.38 101.17 0.00 0.00 0.18
25.31 102.00 0.00 175.50 0.18
25.38 118.60 0.00 175.50 0.14
25.38 112.79 0.00 175.50 0.13
25.38 263.86 0.00 0.00 0.22
25.38 111.13 0.00 0.00 0.17
25.38 226.51 0.00 0.00 0.17
25.38 218.21 0.00 0.00 0.17
25.44 124.41 0.00 0.00 0.17
25.44 105.32 0.00 0.00 0.17
25.38 136.03 0.00 175.50 0.17
25.44 129.39 0.00 175.50 0.17
25.38 123.58 0.00 175.50 0.17
25.38 129.39 0.00 0.00 0.17
25.31 224.85 0.00 0.00 0.17
25.31 106.98 0.00 0.00 0.17
25.25 142.67 0.00 0.00 0.15
25.25 214.89 0.00 0.00 0.20
25.25 217.38 0.00 0.00 0.20
25.25 133.54 0.00 175.50 0.17
25.19 164.26 0.00 175.50 0.17
25.13 612.50 0.00 175.50 0.20
25.13 133.54 0.00 175.50 0.20
25.13 196.63 0.00 175.50 0.17
25.13 614.16 0.00 175.50 0.17
25.13 243.11 0.00 0.00 0.17
25.13 194.97 0.00 0.00 0.17
25.13 233.98 0.00 0.00 0.19
25.13 149.31 0.00 0.00 0.17
25.13 175.05 0.00 0.00 0.17
25.13 134.37 0.00 0.00 0.17
24.88 111.13 0.00 0.00 0.31
24.81 150.14 0.00 0.00 0.22
24.88 173.39 0.00 0.00 0.20
24.88 155.95 0.00 0.00 0.17
24.88 149.31 0.00 0.00 0.17
24.88 147.65 0.00 0.00 0.18
24.88 142.67 0.00 0.00 0.20
24.88 142.67 0.00 0.00 0.18
24.88 144.33 0.00 0.00 0.22
24.81 142.67 0.00 0.00 0.17
24.81 141.01 0.00 0.00 0.17
24.81 150.14 0.00 0.00 0.17
24.81 153.46 0.00 0.00 0.22
24.81 144.33 0.00 0.00 0.22
24.81 141.84 0.00 0.00 0.22
24.81 145.16 0.00 0.00 0.22
24.88 140.18 0.00 0.00 0.18
24.88 143.50 0.00 0.00 0.18
24.88 152.63 0.00 0.00 0.20
24.88 143.50 0.00 0.00 0.18
24.88 140.18 0.00 0.00 0.18
24.88 147.65 0.00 0.00 0.22
24.88 152.63 0.00 0.00 0.18
24.88 145.99 0.00 0.00 0.22
24.88 145.99 0.00 0.00 0.22
24.88 143.50 0.00 0.00 0.17
24.88 150.97 0.00 0.00 0.20
24.88 153.46 0.00 0.00 0.17
24.88 154.29 0.00 0.00 0.22
24.88 157.61 0.00 0.00 0.24
24.94 142.67 0.00 0.00 0.22
24.88 136.86 0.00 0.00 0.22
24.88 141.01 0.00 0.00 0.20
24.88 135.20 0.00 0.00 0.22
24.81 130.22 0.00 0.00 0.25
24.81 136.86 0.00 0.00 0.22
24.81 145.16 0.00 0.00 0.25
24.81 143.50 0.00 0.00 0.25
24.75 155.95 0.00 0.00 0.29
24.75 149.31 0.00 0.00 0.25
24.75 155.95 0.00 0.00 0.20
24.75 141.01 0.00 0.00 0.22
24.75 141.01 0.00 0.00 0.22
24.75 141.84 0.00 0.00 0.24
24.75 153.46 0.00 0.00 0.25
24.69 143.50 0.00 0.00 0.24
